message_id,category,confidence,reason
MSG_0724,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0725,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0726,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0727,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0728,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0729,Personal Information,0.75,The message contains a personal detail about the sender.
MSG_0730,Action Required,0.75,The sender is asking the recipient to submit required work or information.
MSG_0731,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0732,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0733,Personal Information,0.75,The message contains a personal detail about the sender.
MSG_0734,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0735,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0736,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0737,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0738,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0739,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0740,Action Required,0.75,The sender is asking the recipient to renew something before the given deadline.
MSG_0741,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0742,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0743,Action Required,0.75,The sender is asking the recipient to make a payment or pay a bill.
MSG_0744,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0745,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0746,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0747,Meeting or Event,0.8,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0748,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0749,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0750,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0751,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0752,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0753,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0754,Action Required,0.75,The sender is asking the recipient to make a payment or pay a bill.
MSG_0755,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0756,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0757,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0758,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0759,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0760,Promotional,0.8,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0761,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0762,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0763,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0764,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0765,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0766,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0767,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0768,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0769,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0770,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0771,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0772,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0773,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0774,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0775,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0776,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0777,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0778,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0779,Action Required,0.75,The sender is asking the recipient to respond to a message or request.
MSG_0780,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0781,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0782,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0783,Action Required,0.75,The sender is asking the recipient to review something or complete a review before a deadline.
MSG_0784,Action Required,0.75,The sender is asking the recipient to respond to a message or request.
MSG_0785,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0786,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0787,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0788,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0789,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0790,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0791,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0792,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0793,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0794,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0795,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0796,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0797,Meeting or Event,0.8,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0798,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0799,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0800,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0801,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0802,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0803,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0804,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0805,Promotional,0.8,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0806,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0807,Promotional,0.8,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0808,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0809,Action Required,0.75,The sender is asking the recipient to make a payment or pay a bill.
MSG_0810,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0811,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0812,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0813,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0814,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0815,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0816,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0817,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0818,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0819,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0820,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0821,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0822,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0823,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0824,Action Required,0.75,The sender is asking the recipient to submit required work or information.
MSG_0825,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0826,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0827,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0828,Promotional,0.75,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0829,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0830,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0831,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0832,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0833,Personal Information,0.8,The message contains information about a personal emergency contact.
MSG_0834,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0835,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0836,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0837,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0838,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0839,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0840,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0841,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0842,Promotional,0.8,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0843,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0844,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0845,Meeting or Event,0.8,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0846,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0847,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0848,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0849,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0850,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0851,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0852,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0853,Action Required,0.75,The sender is asking the recipient to respond to a message or request.
MSG_0854,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0855,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0856,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0857,Personal Information,0.85,The message contains information about a personal emergency contact.
MSG_0858,Personal Information,0.75,The message contains a personal detail about the sender.
MSG_0859,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0860,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0861,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0862,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0863,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0864,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0865,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0866,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0867,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0868,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0869,Personal Information,0.75,The message contains a personal detail about the sender.
MSG_0870,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0871,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0872,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0873,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0874,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0875,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0876,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0877,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0878,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0879,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0880,Sensitive Information,0.75,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0881,Promotional,0.85,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0882,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0883,Action Required,0.75,The sender is asking the recipient to review something or complete a review before a deadline.
MSG_0884,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0885,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0886,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0887,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0888,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0889,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0890,Sensitive Information,0.8,"The message contains potentially sensitive personal, financial, authentication, or health information."
MSG_0891,Personal Information,0.75,The message contains a personal detail about the sender.
MSG_0892,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0893,Action Required,0.75,The sender is asking the recipient to review something or complete a review before a deadline.
MSG_0894,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0895,Meeting or Event,0.75,"The message refers to a scheduled meeting, event, appointment, or planned activity."
MSG_0896,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0897,Promotional,0.8,"The message promotes a product, service, discount, sale, or promotional offer."
MSG_0898,Action Required,0.75,The sender is asking the recipient to perform a specific action.
MSG_0899,General Information,0.75,The message provides general information or an update without requesting a specific action.
MSG_0900,General Information,0.75,The message provides general information or an update without requesting a specific action.
